Time,eeg
5484,1300.9
5485,1297.3
5486,1298.7
5487,1296.3
5488,1295.4
5489,1292.4
5490,1291.1
5491,1289.3
5492,1285.5
5493,1281.8
5494,1281.2
5495,1278.9
5496,1277.7
5497,1274.2
5498,1273.6
5499,1271.4
5500,1273
5501,1271.8
5502,1270.7
5503,1266.4
5504,1263.2
5505,1261.6
5506,1261.2
5507,1261.7
5508,1258.3
5509,1253.8
5510,1256.5
5511,1252.1
5512,1250.1
5513,1250.5
5514,1247.4
5515,1242.7
5516,1246.2
5517,1242.2
5518,1238.6
5519,1237.8
5520,1233.8
5521,1234
5522,1234.6
5523,1237.1
5524,1234.2
5525,1233.3
5526,1235.9
5527,1235.3
5528,1233.8
5529,1235.2
5530,1236
5531,1240.1
5532,1237.9
5533,1241.3
5534,1241.7
5535,1243.5
5536,1245.9
5537,1244.7
5538,1246.5
5539,1252.4
5540,1252.1
5541,1252.2
5542,1256.2
5543,1258.8
5544,1261.4
5545,1264.4
5546,1269.4
5547,1266.8
5548,1272.1
5549,1275.1
5550,1272.2
5551,1273.8
5552,1277.3
5553,1275
5554,1276.8
5555,1277
5556,1282
5557,1287.1
5558,1284.5
5559,1286.1
5560,1287.4
5561,1291.5
5562,1288
5563,1293.2
5564,1292.9
5565,1291.1
5566,1292.4
5567,1296.6
5568,1294.9
5569,1295.7
5570,1295.1
5571,1298.2
5572,1296.1
5573,1298.7
5574,1300.4
5575,1300.9
5576,1301.3
5577,1304.1
5578,1309.5
5579,1311.5
5580,1312.6
5581,1317.2
5582,1313.7
5583,1310.8
5584,1313.3
5585,1319.9
5586,1325.1
5587,1324.1
5588,1327.4
5589,1329.7
5590,1327.1
5591,1329.8
5592,1329.4
5593,1329.5
5594,1331.4
5595,1331.8
5596,1329.9
5597,1328.8
5598,1325.7
5599,1327
5600,1328.5
5601,1328.4
5602,1328.1
5603,1330.7
5604,1329
5605,1327.1
5606,1327.1
5607,1326.8
5608,1329.2
5609,1327.6
5610,1321.6
5611,1325.2
5612,1327.7
5613,1329.4
5614,1328.2
5615,1327.1
5616,1328.2
5617,1330.9
5618,1329.4
5619,1329.8
5620,1330.6
5621,1333.4
5622,1336.3
5623,1335.9
5624,1339.4
5625,1338.8
5626,1342.2
5627,1343.2
5628,1345.8
5629,1348.9
5630,1350.9
5631,1350.7
5632,1351
5633,1353.1
5634,1357.1
5635,1360.8
5636,1361.9
5637,1357.8
5638,1363.5
5639,1360.9
5640,1366.6
5641,1366.9
5642,1371.6
5643,1374.7
5644,1375.8
5645,1378.7
5646,1379.3
5647,1386.2
5648,1390.5
5649,1389.2
5650,1389.7
5651,1392.5
5652,1388.5
5653,1392.4
5654,1394.3
5655,1396.9
5656,1395
5657,1400.5
5658,1404.5
5659,1401.8
5660,1402.6
5661,1406
5662,1401.4
5663,1405
5664,1407.7
5665,1411.3
5666,1415.9
5667,1413.9
5668,1411.4
5669,1412
5670,1415
5671,1414.6
5672,1415.2
5673,1414.3
5674,1411.7
5675,1417
5676,1419.1
5677,1418.8
5678,1419
5679,1416.6
5680,1417.1
5681,1418.1
5682,1418.7
5683,1419.2
5684,1419.2
5685,1416.6
5686,1414.7
5687,1414.3
5688,1412.2
5689,1410.7
5690,1411.4
5691,1411.5
5692,1411.3
5693,1411.4
5694,1407.1
5695,1407.7
5696,1407.3
5697,1406.1
5698,1401.4
5699,1403.9
5700,1402.4
5701,1402.1
5702,1400.6
5703,1399.8
5704,1401.4
5705,1399.3
5706,1401.5
5707,1399.5
5708,1399
5709,1398.5
5710,1402.7
5711,1396.4
5712,1391.4
5713,1389.5
5714,1384.4
5715,1386.4
5716,1384.2
5717,1380.8
5718,1378.5
5719,1377.7
5720,1380
5721,1377.9
5722,1378.2
5723,1375.7
5724,1374
5725,1372.4
5726,1374.8
5727,1372.2
5728,1370
5729,1372.3
5730,1375.7
5731,1374.3
5732,1376.8
5733,1374.1
5734,1372.5
5735,1373
5736,1375.7
5737,1373
5738,1373.6
5739,1371.8
5740,1375.1
5741,1373.4
5742,1373.9
5743,1372.7
5744,1373.6
5745,1375.4
5746,1378.4
5747,1376.7
5748,1379.7
5749,1376
5750,1384.9
5751,1379.2
5752,1380.9
5753,1377.4
5754,1373.9
5755,1366.8
5756,1367.8
5757,1451.4
5758,1433.5
5759,1397.6
5760,1331.555556
5761,-33.8
5762,207.2
5763,583.2
5764,774.4
5765,1358875
5766,1398.4
5767,1443.5
5768,1463.4
5769,1435.7
5770,1362.2
5771,1345.8
5772,1345.1
5773,1343.3
5774,1338.8
5775,1341.4
5776,1340.1
5777,1337.6
5778,1339.6
5779,1336.5
5780,1335.7
5781,1334.3
5782,1332
5783,1335.2
5784,1336
5785,1332.5
5786,1332.6
5787,1324.6
5788,1325.6
5789,1319.9
5790,1319.5
5791,1321.2
5792,1316.7
5793,1318.7
5794,1322.5
5795,1315
5796,1316.5
5797,1315.3
5798,1318.3
5799,1314
5800,1313.3
5801,1308.5
5802,1307.1
5803,1303
5804,1302.8
5805,1301.2
5806,1298.6
5807,1294.1
5808,1293.7
5809,1290.7
5810,1287.2
5811,1283.5
5812,1280.8
5813,1273.9
5814,1276.2
5815,1268.2
5816,1264.2
5817,1261.2
5818,1256.7
5819,1253.6
5820,1252.8
5821,1246.4
5822,1246.7
5823,1242.9
5824,1239.9
5825,1232.9
5826,1232.6
5827,1224.7
5828,1222.7
5829,1222.1
5830,1221.6
5831,1220.1
5832,1215.6
5833,1213.5
5834,1211.7
5835,1212
5836,1213.4
5837,1211.4
5838,1213
5839,1212.6
5840,1217.2
5841,1214.9
5842,1215.2
5843,1212.4
5844,1214.3
5845,1210.9
5846,1216.6
5847,1216
5848,1216.4
5849,1213.4
5850,1211.2
5851,1213.1
5852,1208.5
5853,1205.8
5854,1204.4
5855,1198.1
5856,1197.9
5857,1200.9
5858,1194.9
5859,1190.8
5860,1188.2
5861,1183.6
5862,1185.7
5863,1181.9
5864,1182
5865,1180.5
5866,1176.7
5867,1170.3
5868,1169.8
5869,1164.4
5870,1158.5
5871,1155.3
5872,1154.3
5873,1145
5874,1144.7
5875,1143.7
5876,1133.9
5877,1132.4
5878,1129.3
5879,1128
5880,1123.7
5881,1123.2
5882,1118.4
5883,1112.5
5884,1112.7
5885,1109.3
5886,1106
5887,1101.2
5888,1097.9
5889,1097
5890,1085.9
5891,1086.4
5892,1090.2
5893,1087.8
5894,1085.8
5895,1085.8
5896,1083.1
5897,1084.2
5898,1083.8
5899,1085.3
5900,1080.6
5901,1080.1
5902,1081
5903,1081
5904,1080.3
5905,1084.9
5906,1081.6
5907,1076.4
5908,1077.6
5909,1080.4
5910,1081.2
5911,1084.3
5912,1088.1
5913,1086.4
5914,1089.4
5915,1097.3
5916,1098.1
5917,1097.5
5918,1098.8
5919,1102.4
5920,1104.2
5921,1101.9
5922,1107
5923,1105.7
5924,1108.9
5925,1110.9
5926,1115.2
5927,1112.1
5928,1113.5
5929,1116.9
5930,1118.5
5931,1119.9
5932,1120.4
5933,1122.7
5934,1127.6
5935,1127.7
5936,1131.8
5937,1130.8
5938,1130.6
5939,1132.7
5940,1133.7
5941,1133.1
5942,1136.8
5943,1130.4
5944,1132.8
5945,1133.5
5946,1135.9
5947,1132.1
5948,1132.3
5949,1129.6
5950,1125.5
5951,1126
5952,1122.5
5953,1125
5954,1119.8
5955,1119.4
5956,1117.2
5957,1114.2
5958,1113.7
5959,1110.4
5960,1112
5961,1110.4
5962,1111.3
5963,1107.7
5964,1106.6
5965,1107.1
5966,1103.9
5967,1105.5
5968,1106.8
5969,1102.4
5970,1104.5
5971,1103.2
5972,1109.7
5973,1105.2
5974,1102.3
5975,1105.3
5976,1103.2
5977,1099.8
5978,1101.7
5979,1101.6
5980,1104.5
5981,1100.3
5982,1103.3
5983,1103.1
5984,1102.3
5985,1108.2
5986,1109.8
5987,1108.8
5988,1110.2
5989,1106.8
5990,1108.5
5991,1106.9
5992,1108.6
5993,1107.8
5994,1109.3
5995,1110.2
5996,1110.1
5997,1108.5
5998,1111.8
5999,1112.5
6000,1113.8
6001,1113.7
6002,1115.7
6003,1114.7
6004,1120.6
6005,1121.8
6006,1120.6
6007,1124.2
6008,1120.8
6009,1122
6010,1120.7
6011,1125.2
6012,1125.6
6013,1121.6
6014,1122.7
6015,1122.4
6016,1125.4
6017,1128.6
6018,1123.1
6019,1122.9
6020,1127
6021,1125.9
6022,1123.5
6023,1126
6024,1118.6
6025,1119.6
6026,1124.2
6027,1122
6028,1122.5
6029,1124.1
6030,1122.5
6031,1124.2
6032,1124.2
6033,1121.4
6034,1116.9
6035,1117.3
6036,1117.2
6037,1116.8
6038,1115.9
6039,1116.6
6040,1120.3
6041,1117.2
6042,1113.8
6043,1117.9
6044,1113.5
6045,1109.5
6046,1111.5
6047,1107.8
6048,1106
6049,1101.1
6050,1101
6051,1102.5
6052,1099.3
6053,1097.3
6054,1093.9
6055,1093.6
6056,1090.6
6057,1092.9
6058,1090.8
6059,1085.3
6060,1087.5
6061,1090.7
6062,1090.5
6063,1088.4
6064,1087.1
6065,1084.1
6066,1087.9
6067,1091.4
6068,1087.2
6069,1087.2
6070,1084.5
6071,1083.9
6072,1083.7
6073,1082.6
6074,1081
6075,1082.1
6076,1079.4
6077,1075.3
6078,1075.4
6079,1074.2
6080,1073.4
6081,1077.4
6082,1075
6083,1078.8
6084,1079
6085,1080.9
6086,1083
6087,1084.1
6088,1084.7
6089,1083.7
6090,1081.2
6091,1076
6092,1075
6093,1074.8
6094,1076.3
6095,1072.4
6096,1069
6097,1068.9
6098,1064.7
6099,1064.5
6100,1063.4
6101,1056.2
6102,1053.6
6103,1044.4
6104,1041.3
6105,1044.3
6106,1043.8
6107,1039.9
6108,1035.6
6109,1030.4
6110,1025.5
6111,1024.6
6112,1023.6
6113,1020.4
6114,1018.2
6115,1017.6
6116,1013.4
6117,1009.2
6118,1009.9
6119,1008
6120,1007.7
6121,1007.5
6122,1005.5
6123,1000.7
6124,1003
6125,1000.7
6126,1002.3
6127,998.7
6128,998.6
6129,1000.9
6130,1000.7
6131,1004.4
6132,1001.8
6133,1008.1
6134,1008.4
6135,1007.3
6136,1006.5
6137,1011.5
6138,1010.4
6139,1009.4
6140,1014
6141,1014.6
6142,1016.4
6143,1017.3
6144,1016.3
6145,1012
6146,1020.1
6147,1022.1
6148,1021.8
6149,1020.2
6150,1022.4
6151,1024.2
6152,1023.3
6153,1024.2
6154,1029.6
6155,1029
6156,1028.5
6157,1029.6
6158,1031.4
6159,1033.1
6160,1039.6
6161,1034.4
6162,1033.9
6163,1032
6164,1042.4
6165,1047.6
6166,1048.2
6167,1044.9
6168,1045.9
6169,1048.6
6170,1054
6171,1056.7
6172,1058.5
6173,1059.8
6174,1062.3
6175,1060.8
6176,1062.1
6177,1063.1
6178,1068.2
6179,1065.8
6180,1069.9
6181,1069.7
6182,1075.3
6183,1081.4
6184,1081.2
6185,1081.7
6186,1085.5
6187,1088.6
6188,1087.9
6189,1094.9
6190,1096.7
6191,1100.9
6192,1102.1
6193,1104.6
6194,1108.7
6195,1108.9
6196,1115
6197,1116
6198,1118.5
6199,1121.2
6200,1121
6201,1121
6202,1121.7
6203,1132
6204,1132.3
6205,1134.6
6206,1133.9
6207,1135.4
6208,1138.5
6209,1143.7
6210,1148.9
6211,1141.8
6212,1143.3
6213,1151.2
6214,1152.8
6215,1153.3
6216,1152
6217,1155.7
6218,1158.3
6219,1160.6
6220,1164.3
6221,1162.1
6222,1162.5
6223,1169.2
6224,1169.2
6225,1177.7
6226,1176.8
6227,1179.3
6228,1181.9
6229,1182.3
6230,1183.8
6231,1185.4
6232,1188.3
6233,1185.9
6234,1184.4
6235,1187.2
6236,1189.9
6237,1189.9
6238,1190.4
6239,1194.2
6240,1198
6241,1197.5
6242,1196.3
6243,1195.1
6244,1198
6245,1201.2
6246,1200.7
6247,1200.4
6248,1199
6249,1201.3
6250,1201.4
6251,1200.7
6252,1198.9
6253,1198.9
6254,1199.3
6255,1202.4
6256,1199.5
6257,1200.3
6258,1200.4
6259,1197.3
6260,1196.7
6261,1194.4
6262,1193.4
6263,1188.7
6264,1191.4
6265,1197.9
6266,1193.3
6267,1192.2
6268,1190.5
6269,1186.8
6270,1181.2
6271,1183.6
6272,1179.6
6273,1174.3
6274,1173.8
6275,1170.1
6276,1164.8
6277,1160.7
6278,1157
6279,1152
6280,1151
6281,1149.9
6282,1144.4
6283,1145
6284,1142.2
6285,1141.9
6286,1139.5
6287,1138
6288,1136.8
6289,1132.3
6290,1130.8
6291,1131
6292,1124.4
6293,1127
6294,1126.7
6295,1126.2
6296,1127.5
6297,1123.8
6298,1126.5
6299,1124.4
6300,1121.4
6301,1120.8
6302,1119.1
6303,1119.1
6304,1118.7
6305,1119.7
6306,1119.5
6307,1120.7
6308,1121.7
6309,1125.2
6310,1122.9
6311,1128
6312,1126
6313,1126.1
6314,1128.3
6315,1129
6316,1128.5
6317,1129.2
6318,1130.2
6319,1137.2
6320,1135.6
6321,1140.6
6322,1146.1
6323,1149.7
6324,1147.9
6325,1149
6326,1153
6327,1155.3
6328,1161.7
6329,1166
6330,1166.2
6331,1172
6332,1177.5
6333,1177
6334,1177.5
6335,1183.1
6336,1187.1
6337,1187.1
6338,1191.5
6339,1191.5
6340,1191.3
6341,1194.4
6342,1196.7
6343,1198.6
6344,1207.8
6345,1207.1
6346,1208.9
6347,1207.2
6348,1206.1
6349,1208.9
6350,1207.1
6351,1209.9
6352,1207.3
6353,1211.3
6354,1215
6355,1212.3
6356,1208.7
6357,1213.6
6358,1213.9
6359,1212.8
6360,1210.3
6361,1210.4
6362,1206.4
6363,1205.6
6364,1205.6
6365,1202.2
6366,1206
6367,1201.8
6368,1201.1
6369,1197.2
6370,1195.4
6371,1192.1
6372,1192.5
6373,1189.7
6374,1188.2
6375,1183.4
6376,1183.1
6377,1181.8
6378,1181.7
6379,1176.9
6380,1179.6
6381,1174.4
6382,1172.1
6383,1170.7
6384,1168.2
6385,1164.2
6386,1162
6387,1162.2
6388,1159.3
6389,1156.7
6390,1155.7
6391,1156
6392,1153
6393,1149.2
6394,1151.3
6395,1148.3
6396,1144.3
6397,1142.5
6398,1141.3
6399,1140.4
6400,1140.5
6401,1141.5
6402,1139.4
6403,1137.4
6404,1136.8
6405,1135.7
6406,1133.7
6407,1135
6408,1132.7
6409,1134.8
6410,1141.1
6411,1134.4
6412,1138.9
6413,1141.5
6414,1139.4
6415,1140.6
6416,1140.7
6417,1141.8
6418,1145.8
6419,1143.4
6420,1147.3
6421,1148.2
6422,1146.7
6423,1150
6424,1148.3
6425,1154
6426,1155.9
6427,1155.7
6428,1159.4
6429,1159.8
6430,1163.6
6431,1167.7
6432,1166.1
6433,1166.5
6434,1171.5
6435,1173.2
6436,1175.7
6437,1176.1
6438,1181.7
6439,1179.3
6440,1179.5
6441,1188.9
6442,1191.6
6443,1188.8
6444,1190.9
6445,1188.8
6446,1194.5
6447,1193.1
6448,1194.6
6449,1196.9
6450,1200.2
6451,1199
6452,1199.2
6453,1196.2
6454,1196.2
6455,1193.7
6456,1192.9
6457,1194.8
6458,1196.3
6459,1199.3
6460,1194.9
6461,1192.6
6462,1193.1
6463,1192.8
6464,1195.4
6465,1193.3
6466,1190
6467,1193
6468,1187.5
6469,1187.5
6470,1186.6
6471,1184.8
6472,1179.1
6473,1179.5
6474,1179
6475,1175.1
6476,1170.4
6477,1169.3
6478,1169.2
6479,1166
6480,1166.6
6481,1164.4
6482,1162.9
6483,1162.1
6484,1161.3
6485,1156.8
6486,1156.1
6487,1157.2
6488,1157
6489,1154.8
6490,1154.5
6491,1151.6
6492,1152.9
6493,1154
6494,1151.4
6495,1153.4
6496,1154.6
6497,1153.7
6498,1153.5
6499,1153.7
6500,1152.5
6501,1150.8
6502,1151.9
6503,1156.7
6504,1158.7
6505,1158.4
6506,1163.8
6507,1159.1
6508,1159.2
6509,1163.2
6510,1162.5
6511,1163.9
6512,1166.3
6513,1166.9
6514,1168.7
6515,1172.9
6516,1175.5
6517,1172.7
6518,1178.7
6519,1182.2
6520,1183.2
6521,1185.1
6522,1185
6523,1191.8
6524,1188.5
6525,1191.7
6526,1193.1
6527,1195.4
6528,1194.3
6529,1195.3
6530,1196.7
6531,1198.8
6532,1204.4
6533,1207.4
6534,1206.4
6535,1206
6536,1206.1
6537,1209.1
6538,1210.4
6539,1212.2
6540,1213.4
6541,1214
6542,1216.2
6543,1212.1
6544,1216.4
6545,1218.2
6546,1220.1
6547,1220.6
6548,1225.1
6549,1225.6
6550,1224.4
6551,1229.5
6552,1229.5
6553,1231.9
6554,1233.3
6555,1233.9
6556,1234.8
6557,1235.8
6558,1233.6
6559,1235.9
6560,1242.8
6561,1240
6562,1243.9
6563,1243.1
6564,1243.4
6565,1242.4
6566,1246.1
6567,1244
6568,1245.7
6569,1249.1
6570,1247.7
6571,1247.9
6572,1248.9
6573,1248.4
6574,1249.9
6575,1250.2
6576,1248.4
6577,1247.5
6578,1243.2
6579,1245.2
6580,1246.6
6581,1245.6
6582,1249.7
6583,1249.7
6584,1247.4
6585,1250.1
6586,1253.1
6587,1251.7
6588,1252.5
6589,1252.5
6590,1248
6591,1254.9
6592,1252.5
6593,1253.8
6594,1253.8
6595,1256.8
6596,1252.8
6597,1254
6598,1254.3
6599,1256.5
6600,1255
6601,1257.6
6602,1260.6
6603,1258.2
6604,1260.8
6605,1262.4
6606,1259
6607,1261.3
6608,1263
6609,1263.1
6610,1267.3
6611,1267.2
6612,1268.3
6613,1268.4
6614,1268.3
6615,1267.9
6616,1270.6
6617,1269.9
6618,1270.7
6619,1268.4
6620,1269.5
6621,1269.6
6622,1267.3
6623,1268.1
6624,1267.2
6625,1265.4
6626,1265.4
6627,1258.9
6628,1260.3
6629,1257.7
6630,1257.3
6631,1252.6
6632,1252.3
6633,1251.4
6634,1251.5
6635,1249.1
6636,1249.4
6637,1245.9
6638,1239.8
6639,1241.2
6640,1240.1
6641,1242.7
6642,1237.9
6643,1234.2
6644,1235.2
6645,1234.3
6646,1233.9
6647,1231.1
6648,1231.8
6649,1235.4
6650,1233.7
6651,1232.6
6652,1237.8
6653,1238.9
6654,1237.6
6655,1236
6656,1239.4
6657,1240.4
6658,1240.7
6659,1238.3
6660,1239.2
6661,1239.1
6662,1242.3
6663,1242.8
6664,1245.3
6665,1246.2
6666,1250.8
6667,1251.7
6668,1249.3
6669,1253.8
6670,1253.3
6671,1254.4
6672,1258.6
6673,1257.9
6674,1262.3
6675,1260.2
6676,1264.7
6677,1264.1
6678,1269.5
6679,1271.6
6680,1272.1
6681,1271.7
6682,1272.9
6683,1277.4
6684,1279.9
6685,1281.4
6686,1284.1
6687,1286.3
6688,1287
6689,1285.6
6690,1285.2
6691,1289.9
6692,1291.6
6693,1292.9
6694,1297.7
6695,1296.1
6696,1298.6
6697,1296
6698,1298.8
6699,1296
6700,1298
6701,1299.1
6702,1302.7
6703,1298.8
6704,1300.1
6705,1300
6706,1303.3
6707,1303.5
6708,1299.6
6709,1301.7
6710,1300
6711,1303.4
6712,1304.1
6713,1303
6714,1304.6
6715,1298.9
6716,1303.6
6717,1298
6718,1302.5
6719,1302.7
6720,1300.6
6721,1299.6
6722,1289.8
6723,1288.2
6724,1284.2
6725,1282.3
6726,1280.5
6727,1280
6728,1280.2
6729,1281.2
6730,1280.9
6731,1281.6
6732,1279.4
6733,1278.2
6734,1283
6735,1280.6
6736,1280
6737,1280
6738,1284.9
6739,1286.3
6740,1284.4
6741,1293.4
6742,1293.5
6743,1292.9
6744,1292.9
6745,1296.3
6746,1298.5
6747,1301
6748,1305.8
6749,1327.7
6750,1360.9
6751,1356.5
6752,1349.2
6753,1352.5
6754,1357
6755,1353.3
6756,1354.7
6757,1354.2
6758,1354.2
6759,1349.1
6760,1335.8
6761,1323
6762,1301.2
6763,1279.3
6764,1257.3
6765,1239.2
6766,1205.9
6767,1179.3
6768,1148.3
6769,1119.8
6770,1092.1
6771,1072.4
6772,1048.8
6773,1022.3
6774,997.6
6775,980.8
6776,960.7
6777,940
6778,926.5
6779,905.9
6780,893.8
6781,874.8
6782,855.6
6783,843.9
6784,829.7
6785,814.8
6786,802.6
6787,791
6788,779.5
6789,771.5
6790,761.2
6791,754.1
6792,744.9
6793,736.7
6794,728.8
6795,724.4
6796,715.9
6797,712.6
6798,710
6799,705.6
6800,701.4
6801,695.3
6802,684.2
6803,683.8
6804,682.1
6805,682.9
6806,679.4
6807,676.6
6808,671.6
6809,668.3
6810,666.8
6811,662.4
6812,659.9
6813,658.9
6814,660.2
6815,658.9
6816,655.7
6817,652.2
6818,650.2
6819,651.1
6820,648.6
6821,649.2
6822,647.1
6823,649.8
6824,651.2
6825,648.4
6826,653.3
6827,656.8
6828,654
6829,655
6830,659.1
6831,657.6
6832,659.4
6833,659.1
6834,665.2
6835,665.8
6836,671.2
6837,672.2
6838,670.3
6839,675.8
6840,677.8
6841,683.8
6842,686.1
6843,687.1
6844,690.1
6845,694.1
6846,699
6847,698.4
6848,700
6849,704.7
6850,709
6851,708.6
6852,716.4
6853,717.8
6854,720
6855,730.1
6856,729.7
6857,732.9
6858,736.3
6859,745
6860,744
6861,750.4
6862,754.3
6863,759.9
6864,765
6865,770.7
6866,777.3
6867,778.2
6868,780.3
6869,783.2
6870,789.1
6871,788.3
6872,794.6
6873,799.8
6874,811.7
6875,812.5
6876,816.6
6877,820.5
6878,827.1
6879,831.1
6880,836.5
6881,837.9
6882,843.6
6883,846
6884,853
6885,854.3
6886,855.5
6887,862.5
6888,862.6
6889,868.5
6890,871.6
6891,879.2
6892,880.7
6893,885.6
6894,884.9
6895,887.8
6896,892.9
6897,892
6898,892.6
6899,897.2
6900,893.1
6901,887.5
6902,890.2
6903,886.2
6904,890.8
6905,889.6
6906,888.8
6907,889.6
6908,885.5
6909,885
6910,884.7
6911,884.4
6912,881.4
6913,879.5
6914,878.1
6915,878.7
6916,878.7
6917,881.4
6918,881.7
6919,878.6
6920,877.6
6921,882.7
6922,883.9
6923,884.5
6924,883.9
6925,887.3
6926,886.9
6927,885.9
6928,886.4
6929,898.8
6930,916.8
6931,918.1
6932,917.2
6933,916.2
6934,914.2
6935,917.9
6936,913.1
6937,918
6938,922
6939,920.6
6940,922.3
6941,923.3
6942,923.6
6943,922
6944,927.7
6945,929.4
6946,932.8
6947,928.6
6948,928.8
6949,931
6950,935.5
6951,934.5
6952,933.8
6953,935.4
6954,940
6955,934.5
6956,936.3
6957,935.4
6958,939.2
6959,941.5
6960,938.3
6961,937.7
6962,942.1
6963,938.3
6964,939.8
6965,936.6
6966,937.6
6967,939.2
6968,937.6
6969,935.3
6970,937.2
6971,933
6972,937.9
6973,935.1
6974,930.4
6975,928.2
6976,924.7
6977,927.2
6978,927.8
6979,926.2
6980,925.3
6981,926.2
6982,925.1
6983,927.1
6984,924
6985,924.7
6986,925.5
6987,926.3
6988,925.8
6989,919.7
6990,919.8
6991,923.5
6992,922.6
6993,918.3
6994,919.8
6995,922.9
6996,923.9
6997,924
6998,929
6999,925.1
7000,928.5
7001,930.1
7002,926.8
7003,925.5
7004,925.8
7005,923.9
7006,921.7
7007,919.4
7008,915.6
7009,911.4
7010,910.5
7011,909.3
7012,907.7
7013,906.2
7014,903.7
7015,899.7
7016,901.4
7017,901.1
7018,897.3
7019,898
7020,892.4
7021,892.3
7022,889.2
7023,892.3
7024,886.7
7025,883.6
7026,881.3
7027,880.6
7028,884.5
7029,887.1
7030,888.6
7031,888.6
7032,888.2
7033,887.8
7034,892
7035,893.6
7036,894.7
7037,894.8
7038,895.6
7039,895
7040,896.8
7041,898.5
7042,906.1
7043,907.6
7044,907.7
7045,909.3
7046,909
7047,910.5
7048,911.5
7049,912.9
7050,918.3
7051,921.4
7052,922.5
7053,921.2
7054,927.5
7055,928.8
7056,927
7057,926.1
7058,925.9
7059,922.9
7060,924.4
7061,924
7062,920.6
7063,921
7064,920.2
7065,921.1
7066,920.7
7067,924.8
7068,922.4
7069,916.9
7070,919.7
7071,909.9
7072,906.9
7073,901.7
7074,900.2
7075,904.4
7076,902.9
7077,904.2
7078,905.9
7079,906.1
7080,907.2
7081,907.6
7082,908.7
7083,911.4
7084,913.6
7085,924.3
7086,908.6
7087,910.6
7088,916.1
7089,918.3
7090,917
7091,912
7092,915.9
7093,914.6
7094,914.9
7095,915.8
7096,913.7
7097,911.9
7098,910.7
7099,912.7
7100,916.5
7101,914.6
7102,915.3
7103,911.2
7104,913.8
7105,914.3
7106,913.8
7107,913.5
7108,913.1
7109,917.3
7110,911.8
7111,911.7
7112,912
7113,909
7114,912.6
7115,907.2
7116,904.5
7117,899.5
7118,898.1
7119,900.6
7120,896
7121,894.4
7122,890.3
7123,893
7124,892.9
7125,888.6
7126,882.6
7127,887.3
7128,884.7
7129,885.3
7130,883.9
7131,883.7
7132,886
7133,885.1
7134,886.7
7135,884.9
7136,888.3
7137,890.9
7138,890.5
7139,890.8
7140,891.2
7141,891
7142,887.3
7143,890.1
7144,892.4
7145,891.8
7146,895.1
7147,897
7148,893.3
7149,893.3
7150,893.9
7151,898.5
7152,891.5
7153,886.2
7154,890.7
7155,891.6
7156,889.5
7157,894.2
7158,892.5
7159,883.2
7160,886.2
7161,886.2
7162,885.9
7163,882.8
7164,881.8
7165,877.9
7166,880.9
7167,880.4
7168,878.9
7169,881.5
7170,875
7171,878.2
7172,877.9
7173,876.8
7174,876.5
7175,874.4
7176,877.7
7177,878.6
7178,881.6
7179,883
7180,886.8
7181,885.3
7182,888
7183,890.3
7184,892.5
7185,894.2
7186,893.2
7187,897.4
7188,895.1
7189,897.9
7190,903.1
7191,903.8
7192,902.1
7193,908.5
7194,909.3
7195,912.2
7196,920.7
7197,926.2
7198,930.7
7199,928.5
7200,931.5
7201,931.3
7202,937.5
7203,941.2
7204,945.2
7205,945
7206,951.6
7207,955.5
7208,959.3
7209,959.2
7210,965.2
7211,967.7
7212,970.1
7213,972.6
7214,978.3
7215,980.7
7216,983.8
7217,985.4
7218,988.5
7219,992
7220,993.4
7221,996.1
7222,995.1
7223,1003
7224,1004.8
7225,1007.6
7226,1008.4
7227,1012.9
7228,1013.2
7229,1021.7
7230,1025.7
7231,1025.6
7232,1025.7
7233,1026.9
7234,1027.9
7235,1034.6
7236,1038.6
7237,1040.5
7238,1044.6
7239,1048.2
7240,1058.7
7241,1046.5
7242,1051.8
7243,1054.3
7244,1053.3
7245,1057.8
7246,1058.8
7247,1058.7
7248,1058.6
7249,1063
7250,1063.6
7251,1065.8
7252,1065.1
7253,1067.1
7254,1068.9
7255,1070.2
7256,1070.8
7257,1067.9
7258,1070.9
7259,1075.5
7260,1075.2
7261,1079.1
7262,1078.8
7263,1074.9
7264,1077.3
7265,1077.7
7266,1079.3
7267,1079.1
7268,1074.6
7269,1075.3
7270,1073.6
7271,1074
7272,1069
7273,1063.8
7274,1059.7
7275,1054
7276,1050.6
7277,1043.9
7278,1040.2
7279,1036.5
7280,1031.1
7281,1028.3
7282,1021.5
7283,1017
7284,1012.8
7285,1007.6
7286,1003.9
7287,996.7
7288,990.6
7289,990.7
7290,984.2
7291,975.4
7292,975
7293,971.1
7294,969.5
7295,963.5
7296,964
7297,963.8
7298,958.2
7299,956.6
7300,953.6
7301,953.5
7302,948.5
7303,950.9
7304,952.1
7305,950.2
7306,946.9
7307,947.6
7308,947.2
7309,948.7
7310,950.7
7311,947.4
7312,949.6
7313,953.7
7314,951.1
7315,956.7
7316,959.4
7317,956.1
7318,960.2
7319,957.6
7320,960.6
7321,961.2
7322,964.4
7323,967.5
7324,968.2
7325,967.6
7326,970.2
7327,973.3
7328,973.2
7329,973.5
7330,973.7
7331,978.7
7332,980.5
7333,981.1
7334,981.4
7335,983.7
7336,983.4
7337,985
7338,987.4
7339,992.7
7340,996.6
7341,992.7
